,Reporter intensity corrected 2 01,Reporter intensity corrected 3 01,Reporter intensity corrected 4 01,Reporter intensity corrected 5 01,Reporter intensity corrected 6 01,Reporter intensity corrected 7 01,Reporter intensity corrected 8 01,Reporter intensity corrected 9 01,Reporter intensity corrected 10 01,Reporter intensity corrected 2 02,Reporter intensity corrected 3 02,Reporter intensity corrected 4 02,Reporter intensity corrected 5 02,Reporter intensity corrected 6 02,Reporter intensity corrected 7 02,Reporter intensity corrected 8 02,Reporter intensity corrected 9 02,Reporter intensity corrected 10 02,Reporter intensity corrected 2 03,Reporter intensity corrected 3 03,Reporter intensity corrected 4 03,Reporter intensity corrected 5 03,Reporter intensity corrected 6 03,Reporter intensity corrected 7 03,Reporter intensity corrected 8 03,Reporter intensity corrected 9 03,Reporter intensity corrected 10 03,Reporter intensity corrected 2 04,Reporter intensity corrected 3 04,Reporter intensity corrected 4 04,Reporter intensity corrected 5 04,Reporter intensity corrected 6 04,Reporter intensity corrected 7 04,Reporter intensity corrected 8 04,Reporter intensity corrected 9 04,Reporter intensity corrected 10 04,Reporter intensity corrected 2 05,Reporter intensity corrected 3 05,Reporter intensity corrected 4 05,Reporter intensity corrected 5 05,Reporter intensity corrected 6 05,Reporter intensity corrected 7 05,Reporter intensity corrected 8 05,Reporter intensity corrected 9 05,Reporter intensity corrected 10 05,Reporter intensity corrected 2 06,Reporter intensity corrected 3 06,Reporter intensity corrected 4 06,Reporter intensity corrected 5 06,Reporter intensity corrected 6 06,Reporter intensity corrected 7 06,Reporter intensity corrected 8 06,Reporter intensity corrected 9 06,Reporter intensity corrected 10 06,Reporter intensity corrected 2 07,Reporter intensity corrected 3 07,Reporter intensity corrected 4 07,Reporter intensity corrected 5 07,Reporter intensity corrected 6 07,Reporter intensity corrected 7 07,Reporter intensity corrected 8 07,Reporter intensity corrected 9 07,Reporter intensity corrected 10 07,Reporter intensity corrected 2 08,Reporter intensity corrected 3 08,Reporter intensity corrected 4 08,Reporter intensity corrected 5 08,Reporter intensity corrected 6 08,Reporter intensity corrected 7 08,Reporter intensity corrected 8 08,Reporter intensity corrected 9 08,Reporter intensity corrected 10 08,Reporter intensity corrected 2 09,Reporter intensity corrected 3 09,Reporter intensity corrected 4 09,Reporter intensity corrected 5 09,Reporter intensity corrected 6 09,Reporter intensity corrected 7 09,Reporter intensity corrected 8 09,Reporter intensity corrected 9 09,Reporter intensity corrected 10 09,Reporter intensity corrected 2 10,Reporter intensity corrected 3 10,Reporter intensity corrected 4 10,Reporter intensity corrected 5 10,Reporter intensity corrected 6 10,Reporter intensity corrected 7 10,Reporter intensity corrected 8 10,Reporter intensity corrected 9 10,Reporter intensity corrected 10 10,Reporter intensity corrected 2 11,Reporter intensity corrected 3 11,Reporter intensity corrected 4 11,Reporter intensity corrected 5 11,Reporter intensity corrected 6 11,Reporter intensity corrected 7 11,Reporter intensity corrected 8 11,Reporter intensity corrected 9 11,Reporter intensity corrected 10 11,Reporter intensity corrected 2 12,Reporter intensity corrected 3 12,Reporter intensity corrected 4 12,Reporter intensity corrected 5 12,Reporter intensity corrected 6 12,Reporter intensity corrected 7 12,Reporter intensity corrected 8 12,Reporter intensity corrected 9 12,Reporter intensity corrected 10 12,Reporter intensity corrected 2 13,Reporter intensity corrected 3 13,Reporter intensity corrected 4 13,Reporter intensity corrected 5 13,Reporter intensity corrected 6 13,Reporter intensity corrected 7 13,Reporter intensity corrected 8 13,Reporter intensity corrected 9 13,Reporter intensity corrected 10 13,Reporter intensity corrected 2 14,Reporter intensity corrected 3 14,Reporter intensity corrected 4 14,Reporter intensity corrected 5 14,Reporter intensity corrected 6 14,Reporter intensity corrected 7 14,Reporter intensity corrected 8 14,Reporter intensity corrected 9 14,Reporter intensity corrected 10 14,Reporter intensity corrected 2 15,Reporter intensity corrected 3 15,Reporter intensity corrected 4 15,Reporter intensity corrected 5 15
Reporter intensity corrected 10 11,0.3950328965488989,0.39802530509407,0.3975124285753947,0.3966334047149281,0.3944581121015655,0.39758091521156874,0.397736366208054,0.39746294114064884,0.3971213757226647,0.3834884045500131,0.37806680980248214,0.37854853855100545,0.3825885176297539,0.3797170695618168,0.3819598752173058,0.38108280664451866,0.3821864048532624,0.3845469571261954,0.3763475501445007,0.3846785246543354,0.37884363925893083,0.3821135473062236,0.38156255658734106,0.380886974759057,0.37933869037618084,0.38206122793494235,0.37989657420930123,0.38580300341619334,0.38567363322490705,0.38722302552908894,0.3838503210672914,0.38825989775850883,0.38159527232861906,0.3895372839840954,0.38344897205307643,0.38428478188731685,0.3884074676705127,0.3959629963449717,0.39204980584855825,0.39360653874661267,0.39295543891432266,0.39441237738381985,0.389471053102779,0.3912810953028133,0.3929007634918533,0.37080941676084456,0.36766118345797016,0.3696887123743786,0.3664694416737354,0.3698390127924516,0.3662294645704797,0.36362215819666643,0.36572817837803157,0.36236154225269435,0.39245722505953434,0.39239304306597683,0.38931987041365407,0.39292034255264197,0.3913259578505814,0.3887749069523677,0.38992181453823005,0.3882434094386389,0.3907903322429403,0.41982561036347993,0.4236963277227719,0.4228127353167379,0.42208992918199084,0.4171175756981346,0.4244288768630259,0.42068521861677166,0.41838629706124103,0.4213088827772873,0.4182628455278683,0.4077467296785918,0.41692239994484903,0.41860978614960936,0.41622490221370684,0.42005380448169893,0.4199725280515782,0.4146737649615783,0.41766720153934367,0.431709893484908,0.43133814898158646,0.43338916045387615,0.43297759980652917,0.4324169856261259,0.4313396574222157,0.42733609520541577,0.43321876925778946,0.4328139110415707,0.9909743872997888,0.991430824272834,0.9927764743989327,0.9829091449044275,0.9888322020556216,0.9911488951094234,0.992160761249741,0.9941138538019715,1.0,0.4235748478751673,0.42741338684978925,0.4242786219300943,0.42150156903596975,0.421225546187788,0.4225561853924939,0.4210462132847917,0.42140012057097426,0.4230368221576828,0.3627667113628318,0.3625117366090438,0.3615353607560171,0.3597983986341365,0.3604881242553936,0.35982960310925655,0.35548337773511485,0.3576686409942872,0.3600070705998753,0.3516894354748608,0.3543394828616817,0.3542195294274998,0.35045291483269775,0.3468566699360674,0.3551895285331399,0.34953729171079617,0.35275398219327636,0.3525551617435671,0.3679073156649754,0.3639361314534865,0.3663660783819845,0.36383189385366493
Reporter intensity corrected 2 12,0.4043047864563142,0.39410292641491895,0.3989179063249145,0.399627485728407,0.4027841543665385,0.3962938223188415,0.4022759070992382,0.3994182329534732,0.4042381919368527,0.39366986676649995,0.3970685154466565,0.39497114385523474,0.3943513009189037,0.3978459996403922,0.39402562637430083,0.39764135691193386,0.3994360755084233,0.39913513517806787,0.38376140010393267,0.3790495236418057,0.3847333731981975,0.37880855388206935,0.37796105544550346,0.38120085302990153,0.3791584988197164,0.3805400142456847,0.38071551979429047,0.39540868838399174,0.40165275684971063,0.39728970412483994,0.39990108760552884,0.39630750350811217,0.3999375530346881,0.40250347339921966,0.3985518065989523,0.3998372590462657,0.43035405483461414,0.4296497342880003,0.43604384661193124,0.42844815095323313,0.4346097110621204,0.42959879041299104,0.4339091358454627,0.4310232859969015,0.43162045905842955,0.3998505707859075,0.4060994946870797,0.39836714750646135,0.40280502157051357,0.4026022592659774,0.4061452829851939,0.4011451774670556,0.4009579698553171,0.40130233912757884,0.39478718157388276,0.3918152483363254,0.39986958285179747,0.39237957437775667,0.39650431686688453,0.3928492464648047,0.3958283658533136,0.39501954511172943,0.3987513934460759,0.44362674684947967,0.43368028358892485,0.43720498809968816,0.43940110514409636,0.43240394204683824,0.44206532069706916,0.4397079129275175,0.44070789854358255,0.4398846146216136,0.4460562628364251,0.43809428105515513,0.446193560448446,0.4425897413945787,0.44724167948386184,0.4475902019475827,0.4452157295549658,0.44619390435849826,0.44880554464009864,0.44338822774448994,0.43620885665134973,0.4372705873734506,0.43944823617060874,0.4378442618559011,0.43980119618853314,0.4376528233031519,0.4441280595421117,0.43553843158227384,0.4229773044970422,0.42142045775315945,0.4289023342941061,0.42088935763387636,0.4235278374388309,0.4229335667886919,0.42579290282834215,0.42693736941112737,0.4235748478751673,1.0,0.9934162672373293,0.9959698303552489,0.9962298285138992,0.996541644254817,0.9959147426769308,0.9951408699584785,0.991230446461815,0.9961652353336379,0.40174317201922966,0.3961068879821189,0.4006136295130817,0.3996812505406462,0.4051134462008732,0.4019943201066938,0.40497781660722504,0.39708838875519176,0.4068948899086612,0.3727743059306259,0.37032060493094204,0.3747529710243667,0.376842999135733,0.3765063440752153,0.37550438058130003,0.37491314422600364,0.37735816721888327,0.3802321715409535,0.4092682648271985,0.41087968969216265,0.4099988031992773,0.4152259407589476
Reporter intensity corrected 3 12,0.4086895277306983,0.4021589993553139,0.40490221137746135,0.4049015884387018,0.4065291742336111,0.40342621556331393,0.405925197121371,0.40455664864069196,0.40854148482693364,0.3991569478921485,0.39941857306273854,0.400628656571617,0.39648976691559334,0.40074295544842137,0.39873002586251843,0.399929436227458,0.40258901654287216,0.4010952988297485,0.3874000571338041,0.38623686646885985,0.38887707136091015,0.385322445354089,0.38431948675578126,0.38639712997986625,0.38329871344624494,0.38533729802117056,0.3849492615847537,0.40483484093082656,0.4088297934900015,0.4063617688233619,0.40735971859935816,0.40549182404534273,0.40674001392167014,0.4088729800851309,0.4066750674235144,0.40685073934881455,0.4267239816089594,0.4305299152739412,0.43298131090932057,0.4296548320646685,0.4331510687517427,0.43008222728671125,0.4307071608121281,0.4288505622628744,0.4292737556220364,0.4081494584797645,0.4111823521410371,0.4068941172216099,0.4077125083770507,0.4104750710603534,0.4112302460198331,0.40608644768401736,0.4068414163816872,0.40696320135987774,0.40392859576224,0.40286240685913854,0.40746767056544236,0.40288596403414456,0.4040574964681517,0.4037800121903678,0.40456605021461356,0.40360986210913147,0.4064177645207534,0.4468537321901861,0.4405867220409427,0.4436454195161645,0.44505845880046785,0.44078007488899035,0.44516628409307185,0.44502155164664287,0.44429246918988,0.4450371323453204,0.4450095311938009,0.44199697011758843,0.446832584505777,0.44515720835757866,0.447767107928138,0.44739929977778725,0.44622628110751794,0.4455501389331784,0.4482026268039508,0.44693375677157027,0.443765047787192,0.4444195409142513,0.44459229721472554,0.4443191425626617,0.4450799269949264,0.44378437484633765,0.4482579535551741,0.44377059599644936,0.4301858640436823,0.42881177730197084,0.43346926939502717,0.4287594865834663,0.42848048422634494,0.4278349272968548,0.4304231090950102,0.43125208119510655,0.42741338684978925,0.9934162672373293,1.0,0.99426814404996,0.9946884851606407,0.99411952044191,0.9946225059814053,0.9929690807551155,0.9905714501327191,0.9941718582036607,0.4015144064513689,0.3984331034868054,0.4010477263856687,0.40021148688689795,0.40330011784926206,0.4009700036227822,0.4008303162650934,0.39535021633329953,0.40510836105170334,0.37190270391223595,0.37222071258386935,0.3756559555255284,0.3757385783105069,0.37562264564183595,0.3753875201439913,0.37384935794656576,0.37703535032360563,0.37843797699865794,0.41268495776098774,0.4148889548412038,0.4145410048958878,0.4176823429966341
Reporter intensity corrected 4 12,0.4045021230619205,0.3945631565502749,0.3991536905406957,0.39958317596510123,0.4022631966338913,0.397105833815777,0.4016533278114276,0.3992825521962151,0.40442329754419004,0.39550763109172943,0.3990115893084664,0.39683323222647,0.3952208833844746,0.39931588308763216,0.395630396256034,0.3990365419056485,0.40081521792708197,0.39970414974712215,0.38699715420409214,0.382144422090454,0.38766084421941377,0.3820177215689495,0.3810918401157955,0.38405789880233765,0.3816348964531009,0.3839764343488826,0.3836030734414648,0.3980972547862853,0.4039488421382702,0.399606094025663,0.40237332010689253,0.39887032719226595,0.4025060277906573,0.40420532220468086,0.40130046994785784,0.40217508112859096,0.4260006454084434,0.42755932245396605,0.4330058632034913,0.42653819345038796,0.43211608178523525,0.42762001655597576,0.43065446225112525,0.42817556036466425,0.4284129945062999,0.40448397433910915,0.4102316570422741,0.4027344601557406,0.40584213754960824,0.4070568708742411,0.41013647741909115,0.40475305777138054,0.4045536979730797,0.405363206590452,0.3986410090351996,0.39588254434750914,0.402859539059706,0.3961744831102262,0.39903329302753027,0.39720395689144455,0.3994445477630439,0.3984736537759788,0.40174126050033987,0.44361426506822466,0.43446041634440974,0.4381700031974086,0.4403241666926162,0.4339062222720481,0.44151696232125687,0.4402177040859429,0.4408768193720218,0.44051533214139427,0.4446692668998155,0.4391377903295581,0.4461121864873494,0.4428199005040644,0.4469022041879979,0.44670562595081204,0.4447894903376046,0.445252715403437,0.44781127904839535,0.445682042819995,0.43911447948732374,0.4402857914028859,0.4420222513166736,0.4409249887188062,0.44286960649443663,0.44136156613106725,0.44671870976557815,0.4392474501075504,0.4253647673818513,0.42367258611395836,0.4310537186920485,0.4230893045440797,0.4254823534269989,0.42463365620566906,0.4279388168451338,0.42805261377754894,0.4242786219300943,0.9959698303552489,0.99426814404996,1.0,0.9959856498187867,0.9963385057164725,0.9965326311295089,0.9947493822045269,0.9919192039783504,0.996414369884997,0.40249368646982764,0.3969201804845012,0.40123039077518813,0.4003115723300682,0.40541577494860787,0.4017639902236929,0.4029728225813617,0.39673809540241445,0.40672972452895706,0.37129787148389426,0.3703760551175467,0.3747340306816841,0.3757616490532375,0.3758863999215463,0.3753983869970818,0.3736862090432431,0.3770906301662626,0.37859215534529983,0.41217688062230806,0.4143872073470588,0.41333160815056214,0.4180616075970282
Reporter intensity corrected 5 12,0.40601617140065444,0.3949678620696574,0.40003277358062017,0.4005688983135434,0.4033950338514849,0.397623065886569,0.4029123034023627,0.3999383360533102,0.4055184435317529,0.39368236396252076,0.39743798896560395,0.3950656501554533,0.3936490661835728,0.3977866805698111,0.39379421043107726,0.3974683314881204,0.3994953546124509,0.39853455711970176,0.38781296189672626,0.38262292411813914,0.3882848498972788,0.3822936058635683,0.38151429944744236,0.3847186473127108,0.38304283652747767,0.3839421161438743,0.3846716320297214,0.39788993257657557,0.40513575850998634,0.40004685182777766,0.40361644216863973,0.3991022502631567,0.4030092191689138,0.4048614719081871,0.40196961657563246,0.4031064547083944,0.42132734567561264,0.4230883330837107,0.42872871397283074,0.42202718333902756,0.4276403835527674,0.42279817089124166,0.42603261816101046,0.4241602901451732,0.4243732154016828,0.40549464346692377,0.41158194705461676,0.4040589711627836,0.40796342136579855,0.40830413033284607,0.4118715943899872,0.4064366634739111,0.40678298818160513,0.40733941394292245,0.39833980415667547,0.3953359833927518,0.40374298698616035,0.3956572071225148,0.3994301255950505,0.3967476971165961,0.39942780116831245,0.3988840969418721,0.4019642175666731,0.4427834230259149,0.43316060265601714,0.4365300586820363,0.43876406448199967,0.43249941943403836,0.4404648196382537,0.4396203791084561,0.440122806254164,0.4393834585058415,0.4442688563781221,0.4372204494552943,0.4448381861975317,0.44090409801882,0.44561852976800287,0.4455017985672058,0.4432812272552534,0.4438467128771203,0.44593480659708956,0.4428385439726174,0.436464844734073,0.4375468592878965,0.4398421866287141,0.43849172695348665,0.4400749745874821,0.438993039397029,0.4449597525022851,0.43597601473465863,0.42211514018020174,0.42043668655737465,0.42759051257851355,0.42001361494731104,0.42211620050406096,0.4218487601425822,0.424607514437297,0.4254010558444246,0.42150156903596975,0.9962298285138992,0.9946884851606407,0.9959856498187867,1.0,0.9981524376651767,0.9974835440365265,0.995731102333322,0.9939004301026543,0.9968552222231958,0.40240596211977825,0.39569728331754606,0.4003058637114705,0.3997497205433302,0.40439208142591326,0.40218268127015155,0.4016561403178729,0.39636388877129547,0.40628369739047887,0.37438399851936777,0.37206402548976636,0.375839875547329,0.3789411816663653,0.37851809984026263,0.37736503556010875,0.3756999120555889,0.37971391799895843,0.3810261477432364,0.4116306344254984,0.41360594851763877,0.41256785839131827,0.4179555352415932
Reporter intensity corrected 6 12,0.4038830234155659,0.3925883101723754,0.39780102517164617,0.3984276774411248,0.401373021520737,0.39538718238309273,0.401104753955445,0.3978990715717861,0.40389167532838327,0.39344565012060967,0.39776528696592905,0.3945024555070276,0.39409645634932683,0.3976925613678981,0.39377978377183354,0.39759331707797324,0.39961781585767087,0.39895239683835265,0.3847342999541061,0.37919325196116627,0.38527287552845013,0.3790453698929125,0.3781512843319966,0.38163028226802453,0.3797601377377923,0.38100911108163754,0.3816436824235204,0.3955093982752662,0.4026949448985874,0.39745882295431395,0.4011384454776065,0.3965244224293025,0.4005889376362002,0.40277265241742555,0.39944225416120394,0.4006975596204635,0.4223299904297058,0.4237059787142973,0.4301194593331523,0.4225692243892786,0.42900468222274596,0.42369987952733834,0.42737003503187393,0.4256713507995749,0.425512928378744,0.40200906575662404,0.40863466734553194,0.400360667851372,0.40510013985312093,0.4048872454925212,0.4089360007751692,0.4034816851594567,0.4035566876343903,0.40435392883511595,0.39679067644836064,0.3936316397715443,0.40259513837117433,0.3941413224163604,0.39808504162383795,0.39498541461844394,0.39812681969413366,0.3976948371831516,0.40089107319766715,0.4448444065656316,0.43433396921338735,0.4380004059937339,0.44033952604999893,0.43350831326991895,0.4420781352122011,0.44098888879791637,0.44222545033384153,0.44102092527581527,0.4447603897086116,0.4365186601954466,0.4452664660139769,0.440778188678121,0.44594262251625305,0.4456166497003958,0.4435110432434178,0.44427904508082083,0.44649708686589823,0.44101557838195526,0.43422844205112304,0.4352886739299157,0.43781358617079824,0.43626666041726625,0.43821769857960785,0.43688169613778916,0.4430336979237195,0.43394316202348965,0.42083098499911736,0.41908125432337895,0.4269018924563448,0.41865886907856054,0.4210638988828004,0.42077354390203275,0.4236453839574125,0.4248434062092501,0.421225546187788,0.996541644254817,0.99411952044191,0.9963385057164725,0.9981524376651767,1.0,0.997448943471111,0.9968656224317887,0.993659252270519,0.9974983988209777,0.3991896838676302,0.39238358787623806,0.3973668526931934,0.3961840848175824,0.40172995428702885,0.3989316177566657,0.39886135621999097,0.39368614166406046,0.4034784714795781,0.37185062756490983,0.369597983255719,0.37341555322727593,0.37701235263426175,0.37589930863412846,0.3753640448626069,0.3737752580580636,0.3769723709941545,0.37877748897447544,0.41045525954250794,0.4119876420849664,0.4113257812743398,0.41669443327946787
Reporter intensity corrected 7 12,0.4030848158142608,0.39245040677387505,0.39696303438666547,0.3978996466659574,0.4004547881915069,0.3950424944978815,0.4001103253501133,0.3971207590262675,0.4028656302682755,0.39450755251931696,0.3988396123290353,0.3960131494845138,0.39477475747490615,0.3992442313539828,0.3948982485328083,0.39854185714696544,0.4009950783778099,0.3998104084239319,0.3863804993343673,0.38126921632798566,0.38715356068460804,0.38103522885775887,0.3800952187671498,0.38341516350547905,0.3813451628194665,0.3828800399139327,0.38293199988887017,0.39822282413142823,0.4052553172855267,0.40020543234903355,0.40366431297415667,0.3993389240735592,0.40362417952322316,0.40521316614884445,0.4021345123396787,0.4034149515018204,0.4229340459839984,0.42497069264203874,0.4312242326225931,0.4238615370375522,0.4301964293351233,0.42500445043791313,0.4282895740524801,0.4266670446687621,0.4264728979184807,0.4013749783425351,0.4075726610156233,0.40030390452480985,0.4035299949745734,0.4041479072436699,0.40762968895711593,0.40220992594826455,0.40189210094374067,0.40280082043116583,0.3986823280745107,0.3957408335334601,0.4040347281761413,0.39639158589424167,0.3998416824324411,0.3970625946030089,0.4002770984127786,0.39928347128688957,0.40259751350470957,0.4449627526650405,0.43464668864816597,0.4383636341993646,0.44071055711736873,0.4341115975849347,0.4421164383966874,0.4402847021986113,0.44219485838056904,0.4412637814389842,0.4456666585890585,0.4391070169824681,0.4468248731672902,0.44224845432821397,0.44729554246422826,0.4468106406330732,0.44546909385134364,0.4453404142004756,0.4479896584110609,0.44127578322024974,0.43446044918452587,0.43602625721320376,0.4375904404463331,0.4364985848521138,0.43860122163787596,0.4370414778418511,0.4432800319934756,0.43465045837577526,0.4224192780204093,0.4208136038471707,0.42869990310994294,0.4204800113792409,0.4230317622655008,0.42251909862729664,0.42563776616024945,0.42578812560601254,0.4225561853924939,0.9959147426769308,0.9946225059814053,0.9965326311295089,0.9974835440365265,0.997448943471111,1.0,0.9970090138676212,0.9930977559392187,0.9979521383499022,0.3990077684464559,0.39266622517509575,0.3977039389631054,0.39667521230026503,0.40123160935361807,0.3987217573303552,0.3987579722819006,0.39317174044375997,0.4030535306801086,0.37159026674072904,0.3707131323866403,0.37454444714542806,0.37648610688691314,0.37640348071770574,0.37511629767032223,0.37350004997851227,0.37790559689286696,0.37862186014125976,0.41152833548321366,0.41415413181936345,0.4129683913151412,0.41787334914044855
Reporter intensity corrected 8 12,0.4016638267771441,0.39094235027594376,0.39580549328964265,0.3965871164534413,0.39909353608562587,0.3933267177954993,0.3990430453498508,0.39591779551338635,0.40163855810692844,0.3923233743021248,0.3961091293385472,0.3935232289516235,0.39257085015387755,0.3967214045855212,0.3926138539131994,0.39607662898646817,0.3985093325627315,0.3976293491516004,0.3818081781307465,0.37677670384753326,0.38281674603317933,0.37658757435542495,0.37569761231694276,0.37904744153786113,0.37659716766868373,0.3785439504760214,0.37835735254452285,0.3943412283902044,0.40109746079477415,0.39611705270426156,0.3995151246487092,0.3953073037697535,0.3995107494406626,0.401477213281576,0.39796669361609993,0.39925660997144446,0.42375002587206567,0.42563263858906486,0.4316904249116292,0.42448644255011164,0.4312120235397535,0.42565171241169003,0.42898977938790017,0.4279078595638888,0.42726433202388037,0.3951491690866637,0.4010152865629507,0.3935456431693124,0.3976236259369069,0.39779858707613963,0.4012908821573907,0.3963969718720532,0.3957999216230985,0.39643960623289853,0.3946154933287328,0.3919624979408998,0.4003477463529006,0.39236555350154156,0.39637412156163504,0.3932076099053196,0.39644198754286153,0.39538983243148434,0.3995120446271357,0.4452082354791627,0.43427857839090456,0.43800243808535055,0.4403257985877753,0.43369216295533447,0.4418325948123205,0.44033782382882575,0.4424908726926068,0.4409713993993957,0.44285018650958724,0.4360177299641069,0.4443420545575778,0.43944876852974296,0.4444598006557021,0.44386811733401077,0.44249217876553304,0.44243736740099715,0.44514999070303,0.43633668796005254,0.42986288279770013,0.43103162083789853,0.43313681165376255,0.43192096814440833,0.43373790748081004,0.43231265846331346,0.4382285256151644,0.42990218830912713,0.41999360167980393,0.41833285718024854,0.4261329102891635,0.41817730764736327,0.4208440285391451,0.4199663222666215,0.42280417680514065,0.4241373192553383,0.4210462132847917,0.9951408699584785,0.9929690807551155,0.9947493822045269,0.995731102333322,0.9968656224317887,0.9970090138676212,1.0,0.9906700975764574,0.997172869965689,0.395020745077387,0.38931217517323813,0.39390421233421025,0.39311491426144834,0.3975113381733621,0.39504218254404166,0.39507229683194633,0.3904838486840776,0.39950576806998883,0.36797785033637825,0.36656225694803884,0.3711598648973585,0.3726988835345513,0.37265842111968717,0.3719076085819328,0.3704379590419637,0.3736247634870926,0.3747464946203775,0.4074965501158944,0.4104785188045832,0.4092862005030264,0.4141835845672246
Reporter intensity corrected 9 12,0.3996213446416146,0.3909413461523792,0.3943908019294231,0.39536667890943716,0.3973774303935558,0.39350544629854245,0.39746152550893316,0.39466806877118055,0.40031814460104453,0.3920589991693643,0.3953142907864769,0.3929476152513163,0.39199550920210346,0.39590780510557694,0.39248134335667345,0.3955433862927201,0.397526473580399,0.3965189451875564,0.384200035918492,0.3790064591896159,0.38462086866894035,0.3789962042739601,0.3782472590601807,0.38160176246895866,0.3790780465392448,0.38022754385964164,0.3810461771132711,0.3986829218918049,0.40528173037645465,0.400560700520121,0.40394149328198886,0.39949240733687175,0.4030948428091853,0.4053394519046266,0.40277907152295084,0.40322902001453464,0.41972202943779785,0.42098903682102096,0.4261412212096093,0.41987747131043845,0.4252153153904022,0.42064197178038415,0.42355219224829277,0.42164009169642636,0.42214559740020663,0.40685143059739454,0.41233140162841153,0.4047283154922443,0.40919371027692314,0.40955837495266073,0.41290896774790353,0.4080442633732208,0.40895476373975365,0.40932903262399206,0.39625100053438017,0.3930357461768289,0.4012635659411228,0.3946492644113633,0.3975373427521712,0.3941666673001519,0.3968116689922968,0.3970550249769304,0.39962387894686857,0.4413623930084769,0.4325421221136899,0.43580317981818717,0.43786237114490806,0.43170591063999003,0.43984115246542493,0.4396692212052621,0.43992373069059265,0.43867017648307494,0.4397752446085419,0.43240176103433164,0.440547335582041,0.43700045437727436,0.4418310566796968,0.4411422454872117,0.43837907961960754,0.43995969478766483,0.4418636425749801,0.4445749567517786,0.4385261401169848,0.4389295573785545,0.4429320018904322,0.44081114751317385,0.44156270419416543,0.44264520829842585,0.4462033651970525,0.4382635771188179,0.42158571455040006,0.4200581061669791,0.4270021783262014,0.41974645793109505,0.4222955165224126,0.42116113920903653,0.4240187772721062,0.4266281863973392,0.42140012057097426,0.991230446461815,0.9905714501327191,0.9919192039783504,0.9939004301026543,0.993659252270519,0.9930977559392187,0.9906700975764574,1.0,0.9930170716726983,0.39968432201382176,0.3939037335020601,0.39785918804649095,0.3971143634265558,0.4023231131451388,0.40038860300186674,0.39867724640294505,0.3947403419210884,0.4038816628432709,0.3717352506826044,0.3695040883062041,0.37249565656440237,0.37630705513616763,0.375675545909538,0.37596777595482017,0.3732524698275225,0.37752602011254993,0.3778715325165816,0.40894396152571016,0.41101233055683967,0.4094245905857582,0.415562331278348
Reporter intensity corrected 10 12,0.4026951508319599,0.3923863851739755,0.39700943651596743,0.3978937076424131,0.40057054847942825,0.39498266964654827,0.4001013172259073,0.3971514656394353,0.4028816439688537,0.3929997211627499,0.3967275029757013,0.3939745920085409,0.39338884806849744,0.397173706885909,0.3933028236659747,0.39656872262815734,0.399162948195783,0.3978682352549772,0.3842308776425385,0.3795955186981225,0.3854043435418821,0.3793823182240587,0.37841625493083636,0.38180674860052993,0.37898813682602134,0.3809784594218506,0.38093664531795307,0.3982999844595924,0.4048358749605984,0.39999461362647315,0.4032856029526249,0.39912430613510447,0.4033178663992881,0.40507097759434735,0.4017418720567278,0.40318573834699417,0.4238462445587717,0.42549856049063906,0.43187928385081775,0.42451252614071344,0.4308125331603257,0.4256157208692032,0.4290439484748415,0.42740702041296386,0.42701722258072033,0.4018469874118146,0.40791933085744736,0.40035575447135774,0.404156832196571,0.40458751022072487,0.4080460029097933,0.4028477810667972,0.40256995916703214,0.4033708479864001,0.39685662417750955,0.39405694296033655,0.40218743480365765,0.3946823764575284,0.398214350933072,0.39518768024921813,0.3983998501726889,0.39736430000011735,0.40072273750350085,0.4441067014558512,0.43429241376817984,0.4379081410102562,0.4401143113249835,0.4334456526651649,0.4415368125869912,0.44026807057771866,0.4416650617705989,0.4406183129836398,0.44478639953366517,0.43846378944414305,0.4460611156849207,0.44158611500615597,0.44669794721243267,0.44616450385784445,0.4445262864825301,0.4445811319672229,0.4473534461610103,0.4420586519948727,0.43542197977858044,0.43653200241602247,0.43890304459456075,0.4372914157367969,0.4393392719680965,0.437628968997111,0.4436195843342398,0.43544957197152767,0.4229242904764781,0.4212876898697134,0.42899409709118114,0.42089890606930547,0.4236638742918703,0.4228259529105991,0.4257011421863958,0.4265330576606937,0.4230368221576828,0.9961652353336379,0.9941718582036607,0.996414369884997,0.9968552222231958,0.9974983988209777,0.9979521383499022,0.997172869965689,0.9930170716726983,1.0,0.39773139743863484,0.39216365972146133,0.39688880149218064,0.39647954988908746,0.400457693204339,0.3975231174324082,0.39797163559105336,0.39322374974767016,0.4021029884461578,0.3698201625396054,0.3685103982905831,0.373079973304783,0.3743696565237676,0.37412573231140395,0.37351976747908017,0.37209783128361656,0.37532279255710616,0.37686066764161424,0.41065115522646745,0.4138616864196471,0.412267067333926,0.41756808686459645
